GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
ACAD8	1	0.129657226477027	0.509747697027179	0.396243559235324	0.157909832471071	0.785502492996296	0.961620290632078	1
ACAD9	1	0.0654110452138903	0.517985504617098	1	7.17382868780274e-05	0.283245562802709	1	0.996260839103058
ACADL	0.360596942405744	0.730194514590629	0.0466247065656381	1	0.00437091297742395	1	0.361292174831438	0.33710921448679
ACADM	1	0.32679798744393	0.323560626237148	0.258175342759992	0.0894847402295119	0.916014658249701	1	1
ACADS	1	0.0312962125729431	1	1	0.000221464045130353	1	1	1
ACADSB	0.01496446943022	0.0836393387971428	0.0175447682164099	0.0598535994692744	0.00327865732323826	1	1	1
ACADVL	1	0.158779283057682	1	0.175712594073306	0.472659448069887	1	1	0.92856854828656
ACAN	1	0.0109186087912531	0.366569063738367	0.433500743641147	3.01541873900137e-13	1	1	1
ACAP1	1	0.266762833035052	1	0.267398001497502	0.0836928489454032	1	1	1
ACAP2	1	0.205690667084574	0.11343608218471	0.54954594568866	0.0420053185820011	0.183367220980244	1	0.957912197901563
ACAP3	1	0.0230859094336915	0.323501012936419	0.132247704150819	7.71830467456677e-16	1	0.341188081050965	1
ACAT1	1	0.0763660990688894	0.55578740846947	0.244021839595714	0.333574457022113	0.83384987932807	0.58291637902445	0.576438279220926
ACAT2	1	0.535551475750437	1	0.243870996344413	0.00185557188067386	1	1	1
ACBD3	0.752205187898056	0.000977308450438682	0.766848633783127	0.357219450040133	0.0180506610334402	1	0.725375540451858	0.576207660989595
ACBD4	1	0.43365800894909	0.255058234179322	0.0675496016161055	0.0184919174421325	0.121374028535995	1	1
ACBD5	1	0.0325977554444572	0.0192554694793098	1	0.0115313896032271	0.416700703113468	0.867220450226959	0.569739385210243
ACBD6	0.852340015687476	0.000227105398271764	0.245752078406172	1	5.82537929531833e-15	0.144258030385122	0.455539174342499	1
ACCS	0.999964381317474	0.0153954877733109	0.0473109008783057	0.0625435570696449	1.28462714495741e-05	0.791156410702333	0.897506162604806	1
ACD	1	0.014340141602942	1	0.665895157285516	0.118528285139288	1	1	0.542476120803762
ACE	0.966581679776578	0.112175444776449	0.168019295148745	0.168048462026091	0.87054019820718	0.552319311618304	1	0.496854656836596
ACE2	1	0.675445866070751	1	0.0630336086915667	0.00343511872035489	0.865941726199051	1	1
ACER1	1	0.104957799974504	0.847048427724852	1	0.0686516470179529	0.301113790949553	1	0.434962658452656
ACER3	1	0.0238879790063401	0.915774121406902	0.288865827739052	1.95976761151462e-10	0.426195457001066	1	0.439293337473709
ACHE	1	0.668938760339223	1	0.55515926991699	2.08113349987333e-07	1	1	0.636128964521684
ACIN1	1	0.0159185985529817	0.327551954914774	0.0727812368304507	0.971684326523059	1	0.0767904358327806	0.334343335979133
ACKR1	1	1	0.891293091660471	0.354462170688362	0.039829319006836	0.769211028256764	1	1
ACKR2	0.183281513321392	0.0911052132933044	0.164152158429353	1	0.813052841018938	0.262379207406056	1	1
ACKR3	1	0.0503105535770622	1	0.392823975982627	0.00362825725488921	0.90600151777799	0.0347903520576624	1
ACKR4	1	0.0317764646923212	1	1	0.104614302838116	0.149379157470618	0.18209628650535	1
ACLY	1	1	1	1	0.00510607096275605	1	1	1
ACMSD	1	0.38331052268332	0.288451234274811	1	0.201336922279955	0.814123619315171	0.17402723135168	1
ACN9	0.498343689703254	0.427779745155249	1	1	0.0321353444750191	0.124403836493349	1	1
ACO1	1	1	0.864065726809655	0.27974321927724	0.0288177467474728	1	0.593033267383071	0.0240879803725016
ACO2	1	0.6263455485508	1	0.0937644857940472	0.498165770695198	0.999600690302628	1	1
ACOT11	1	0.139964139027171	0.221827658059248	1	1.3326624164018e-07	0.138911439581837	0.574257103965579	0.805348319559264
ACOT12	0.919383149248986	1	1	0.187205161748232	0.434978919074575	1	1	1
ACOT13	1	0.66775887319697	1	1	0.1277285973656	0.60835534930852	1	0.522163247530455
ACOT4	0.908081380721174	0.159809200972494	0.877029281701023	0.321189510902625	0.872580689496791	0.810388263198186	1	0.519624418893997
ACOT6	1	0.692193982511937	1	1	0.000734483483389087	0.95609085099687	1	1
ACOT7	1	0.00884092261394902	0.0944743743141189	0.123348471575181	9.91903379734067e-05	0.0879973559574475	1	0.84003870215559
ACOT8	0.853131213339173	6.76482613499217e-06	0.00449115051261057	0.00467050631769756	6.69566195417967e-29	1	1	1
