GeneSymbol	Neutrophils	Fibroblasts	Melanoma	Macrophage	Keratinocytes	CD4_T	CD8_T	Endothelial
ACAD8	1	0.371178950572918	1	1	0.206082053925385	1	1	1
ACAD9	1	0.252330218489269	1	1	0.000261562698106888	1	1	1
ACADL	1	0.984993947718059	0.57364283862064	1	0.00976353926275411	1	1	1
ACADM	1	0.622655839868972	1	1	0.127446893247162	1	1	1
ACADS	1	0.161816663575576	1	1	0.000715118167797892	1	1	1
ACADSB	1	0.290817089542718	0.391260979359568	0.975599480067295	0.00762965227340895	1	1	1
ACADVL	1	0.417654614724259	1	1	0.52379568518451	1	1	1
ACAN	1	0.0830458569602367	1	1	4.84750388822091e-12	1	1	1
ACAP1	1	0.557844750028104	1	1	0.120529725396632	1	1	1
ACAP2	1	0.483829859883399	0.751377694951039	1	0.0670190958277816	1	1	1
ACAP3	1	0.133735228164033	1	1	1.69333504987912e-14	1	1	1
ACAT1	1	0.277258676544204	1	1	0.387615846115204	1	1	1
ACAT2	1	0.819359493091582	1	1	0.0046472997344566	1	1	1
ACBD3	1	0.0146758926392505	1	1	0.032599584154972	1	1	1
ACBD4	1	0.727024696558526	0.967933929708908	0.992802260096886	0.033252282037198	1	1	1
ACBD5	1	0.165775433629468	0.405206934990257	1	0.0223126360886677	1	1	1
ACBD6	1	0.00470811321713076	0.957451512379856	1	1.15409664465529e-13	1	1	1
ACCS	1	0.10398437063109	0.577432077304646	0.983525283050206	5.61172406635216e-05	1	1	1
ACD	1	0.0992306844819576	1	1	0.161819020642213	1	1	1
ACE	1	0.34417972391432	0.853575299475765	1	0.905455471059046	1	1	1
ACE2	1	0.939256664776267	1	0.983537985242819	0.00794022851948813	1	1	1
ACER1	1	0.332044548382144	1	1	0.101681447642049	1	1	1
ACER3	1	0.136735473804729	1	1	2.06706321771736e-09	1	1	1
ACHE	1	0.934287920303504	1	1	1.30132442409059e-06	1	1	1
ACIN1	1	0.106192647278578	1	1	1	1	1	1
ACKR1	1	1	1	1	0.0641284908747139	1	1	1
ACKR2	1	0.306762912245874	0.847330354857975	1	0.850359651247299	1	1	1
ACKR3	1	0.216284440571313	1	1	0.00831653250739611	1	1	1
ACKR4	1	0.162976685563127	1	1	0.145623432351283	1	1	1
ACLY	1	1	1	1	0.0111267848070363	1	1	1
ACMSD	1	0.676187866247219	1	1	0.252988435852733	1	1	1
ACN9	1	0.721540941080524	1	1	0.0534043552772113	1	1	1
ACO1	1	1	1	1	0.0486337376720268	1	1	1
ACO2	1	0.899813342288797	1	1	0.548608126869441	1	1	1
ACOT11	1	0.38831306425296	0.930721973961434	1	8.62446860871624e-07	1	1	1
ACOT12	1	1	1	1	0.487603329380382	1	1	1
ACOT13	1	0.933194937320832	1	1	0.172465863151132	1	1	1
ACOT4	1	0.419605728330493	1	1	0.907185627538099	1	1	1
ACOT6	1	0.95419992667849	1	1	0.00206287738772938	1	1	1
ACOT7	1	0.0723696006992639	0.722129426483033	1	0.000350157740214566	1	1	1
ACOT8	1	0.000247860482448597	0.206681775509313	0.349081970498418	5.9912340477606e-27	1	1	1
ACOT9	1	0.781685125233488	1	1	0.0817373952905935	1	1	1
ACOX1	1	0.731662385481363	1	1	0.288347523603075	1	1	1
ACOX2	1	0.266120124511152	1	1	0.401527293334655	1	1	1
ACOX3	1	1	1	1	0.0507942363883567	1	1	1
ACOXL	1	0.797604401037738	0.918674998213848	1	6.46210607201868e-05	1	1	1
ACP1	1	0.0225570343658942	1	1	1.03819788224072e-10	1	1	1
